attempt_no,variant_id,regime_owner,mechanic,geometry_id,raw_signal_count,minimum_era_raw_signal_count,parameters_json
29321,0219ad537d073a08,CHOP,CHOP_MATURE_EPISODE_EDGE_REENTRY,C_SCALP,1381,304,"{""age_min"":8,""geometry_id"":""C_SCALP"",""hour_window"":""ALL_LIQUID"",""reentry_atr"":0.07,""sweep_atr"":0.07,""wick_min"":0.1,""width_atr_max"":8.0,""width_atr_min"":1.0}"
29322,0224a90a34ef341c,CHOP,CHOP_MATURE_EPISODE_EDGE_REENTRY,C_SCALP,362,71,"{""age_min"":8,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON"",""reentry_atr"":0.07,""sweep_atr"":0.12,""wick_min"":0.1,""width_atr_max"":6.0,""width_atr_min"":1.0}"
29323,022937bb0ab77b95,CHOP,CHOP_MATURE_EPISODE_EDGE_REENTRY,C_EXTENDED,184,34,"{""age_min"":16,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON"",""reentry_atr"":0.07,""sweep_atr"":0.03,""wick_min"":0.4,""width_atr_max"":6.0,""width_atr_min"":1.0}"
29324,022ccbee1d55df49,CHOP,CHOP_MATURE_EPISODE_EDGE_REENTRY,C_BALANCED,499,110,"{""age_min"":16,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""reentry_atr"":0.03,""sweep_atr"":0.07,""wick_min"":0.25,""width_atr_max"":8.0,""width_atr_min"":2.0}"
29325,02477f418b6d8d8e,CHOP,CHOP_MATURE_EPISODE_EDGE_REENTRY,C_EXTENDED,180,29,"{""age_min"":64,""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""reentry_atr"":0.07,""sweep_atr"":0.07,""wick_min"":0.25,""width_atr_max"":8.0,""width_atr_min"":3.0}"
29326,0265ab130559adf1,CHOP,CHOP_MATURE_EPISODE_EDGE_REENTRY,C_EXTENDED,278,42,"{""age_min"":32,""geometry_id"":""C_EXTENDED"",""hour_window"":""ALL_LIQUID"",""reentry_atr"":0.07,""sweep_atr"":0.07,""wick_min"":0.25,""width_atr_max"":6.0,""width_atr_min"":2.0}"
29327,027301accb36dda4,CHOP,CHOP_MATURE_EPISODE_EDGE_REENTRY,C_BALANCED,113,17,"{""age_min"":64,""geometry_id"":""C_BALANCED"",""hour_window"":""ALL_LIQUID"",""reentry_atr"":0.03,""sweep_atr"":0.12,""wick_min"":0.1,""width_atr_max"":6.0,""width_atr_min"":3.0}"
29328,0276270c99efa589,CHOP,CHOP_MATURE_EPISODE_EDGE_REENTRY,C_BALANCED,200,44,"{""age_min"":8,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""reentry_atr"":0.03,""sweep_atr"":0.07,""wick_min"":0.4,""width_atr_max"":4.0,""width_atr_min"":1.0}"
29329,027d9a99d909844e,CHOP,CHOP_MATURE_EPISODE_EDGE_REENTRY,C_EXTENDED,1277,253,"{""age_min"":8,""geometry_id"":""C_EXTENDED"",""hour_window"":""ALL_LIQUID"",""reentry_atr"":0.03,""sweep_atr"":0.03,""wick_min"":0.1,""width_atr_max"":6.0,""width_atr_min"":1.0}"
29330,02817d5c6336e19c,CHOP,CHOP_MATURE_EPISODE_EDGE_REENTRY,C_EXTENDED,1415,303,"{""age_min"":8,""geometry_id"":""C_EXTENDED"",""hour_window"":""ALL_LIQUID"",""reentry_atr"":0.0,""sweep_atr"":0.03,""wick_min"":0.1,""width_atr_max"":8.0,""width_atr_min"":3.0}"
29331,0284c175d920b065,CHOP,CHOP_MATURE_EPISODE_EDGE_REENTRY,C_EXTENDED,1365,302,"{""age_min"":8,""geometry_id"":""C_EXTENDED"",""hour_window"":""ALL_LIQUID"",""reentry_atr"":0.07,""sweep_atr"":0.03,""wick_min"":0.25,""width_atr_max"":8.0,""width_atr_min"":1.0}"
29332,02888f1479cc61ec,CHOP,CHOP_MATURE_EPISODE_EDGE_REENTRY,C_BALANCED,537,112,"{""age_min"":16,""geometry_id"":""C_BALANCED"",""hour_window"":""ALL_LIQUID"",""reentry_atr"":0.07,""sweep_atr"":0.07,""wick_min"":0.25,""width_atr_max"":6.0,""width_atr_min"":1.0}"
29333,02891d0ee9adbb72,CHOP,CHOP_MATURE_EPISODE_EDGE_REENTRY,C_EXTENDED,432,87,"{""age_min"":8,""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""reentry_atr"":0.07,""sweep_atr"":0.03,""wick_min"":0.4,""width_atr_max"":6.0,""width_atr_min"":2.0}"
29334,0294bc71da73117d,CHOP,CHOP_MATURE_EPISODE_EDGE_REENTRY,C_SCALP,295,49,"{""age_min"":64,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON_NY"",""reentry_atr"":0.03,""sweep_atr"":0.0,""wick_min"":0.1,""width_atr_max"":8.0,""width_atr_min"":2.0}"
29335,02985e77f774546a,CHOP,CHOP_MATURE_EPISODE_EDGE_REENTRY,C_EXTENDED,415,80,"{""age_min"":16,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON_NY"",""reentry_atr"":0.07,""sweep_atr"":0.0,""wick_min"":0.4,""width_atr_max"":6.0,""width_atr_min"":1.0}"
29336,029f541ad7dead70,CHOP,CHOP_MATURE_EPISODE_EDGE_REENTRY,C_SCALP,284,53,"{""age_min"":32,""geometry_id"":""C_SCALP"",""hour_window"":""NEW_YORK"",""reentry_atr"":0.0,""sweep_atr"":0.12,""wick_min"":0.25,""width_atr_max"":8.0,""width_atr_min"":3.0}"
29337,029fe56885b9792d,CHOP,CHOP_MATURE_EPISODE_EDGE_REENTRY,C_BALANCED,278,42,"{""age_min"":32,""geometry_id"":""C_BALANCED"",""hour_window"":""ALL_LIQUID"",""reentry_atr"":0.07,""sweep_atr"":0.07,""wick_min"":0.25,""width_atr_max"":6.0,""width_atr_min"":1.0}"
29338,02a238f88f0d8662,CHOP,CHOP_MATURE_EPISODE_EDGE_REENTRY,C_EXTENDED,497,102,"{""age_min"":16,""geometry_id"":""C_EXTENDED"",""hour_window"":""ALL_LIQUID"",""reentry_atr"":0.0,""sweep_atr"":0.12,""wick_min"":0.25,""width_atr_max"":6.0,""width_atr_min"":1.0}"
29339,02aed801fb906f2b,CHOP,CHOP_MATURE_EPISODE_EDGE_REENTRY,C_SCALP,320,58,"{""age_min"":32,""geometry_id"":""C_SCALP"",""hour_window"":""NEW_YORK"",""reentry_atr"":0.0,""sweep_atr"":0.07,""wick_min"":0.25,""width_atr_max"":8.0,""width_atr_min"":2.0}"
29340,02b73e4acd03b6ab,CHOP,CHOP_MATURE_EPISODE_EDGE_REENTRY,C_BALANCED,468,91,"{""age_min"":16,""geometry_id"":""C_BALANCED"",""hour_window"":""ALL_LIQUID"",""reentry_atr"":0.0,""sweep_atr"":0.12,""wick_min"":0.25,""width_atr_max"":6.0,""width_atr_min"":3.0}"
29341,02bdca27f59a6667,CHOP,CHOP_MATURE_EPISODE_EDGE_REENTRY,C_EXTENDED,554,121,"{""age_min"":16,""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""reentry_atr"":0.0,""sweep_atr"":0.03,""wick_min"":0.25,""width_atr_max"":8.0,""width_atr_min"":2.0}"
29342,02c21d28d24379c5,CHOP,CHOP_MATURE_EPISODE_EDGE_REENTRY,C_SCALP,329,65,"{""age_min"":8,""geometry_id"":""C_SCALP"",""hour_window"":""ALL_LIQUID"",""reentry_atr"":0.0,""sweep_atr"":0.0,""wick_min"":0.25,""width_atr_max"":4.0,""width_atr_min"":3.0}"
29343,02c4e000b9954074,CHOP,CHOP_MATURE_EPISODE_EDGE_REENTRY,C_SCALP,834,174,"{""age_min"":8,""geometry_id"":""C_SCALP"",""hour_window"":""NEW_YORK"",""reentry_atr"":0.0,""sweep_atr"":0.03,""wick_min"":0.1,""width_atr_max"":8.0,""width_atr_min"":3.0}"
29344,02c7e184f2ec3022,CHOP,CHOP_MATURE_EPISODE_EDGE_REENTRY,C_BALANCED,390,70,"{""age_min"":16,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON"",""reentry_atr"":0.07,""sweep_atr"":0.07,""wick_min"":0.1,""width_atr_max"":8.0,""width_atr_min"":1.0}"
29345,02d4cc5cabe56cff,CHOP,CHOP_MATURE_EPISODE_EDGE_REENTRY,C_BALANCED,195,37,"{""age_min"":16,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""reentry_atr"":0.03,""sweep_atr"":0.12,""wick_min"":0.4,""width_atr_max"":6.0,""width_atr_min"":3.0}"
29346,02d6cec83f6dfe08,CHOP,CHOP_MATURE_EPISODE_EDGE_REENTRY,C_EXTENDED,337,71,"{""age_min"":32,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON_NY"",""reentry_atr"":0.03,""sweep_atr"":0.07,""wick_min"":0.4,""width_atr_max"":8.0,""width_atr_min"":1.0}"
29347,02dc471e33303a17,CHOP,CHOP_MATURE_EPISODE_EDGE_REENTRY,C_BALANCED,608,131,"{""age_min"":8,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""reentry_atr"":0.07,""sweep_atr"":0.07,""wick_min"":0.25,""width_atr_max"":8.0,""width_atr_min"":3.0}"
29348,02df579d1461ce28,CHOP,CHOP_MATURE_EPISODE_EDGE_REENTRY,C_SCALP,141,19,"{""age_min"":32,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON"",""reentry_atr"":0.03,""sweep_atr"":0.03,""wick_min"":0.1,""width_atr_max"":6.0,""width_atr_min"":3.0}"
29349,02e3439418b04e6e,CHOP,CHOP_MATURE_EPISODE_EDGE_REENTRY,C_BALANCED,512,107,"{""age_min"":32,""geometry_id"":""C_BALANCED"",""hour_window"":""ALL_LIQUID"",""reentry_atr"":0.03,""sweep_atr"":0.12,""wick_min"":0.1,""width_atr_max"":8.0,""width_atr_min"":1.0}"
29350,02e6c02f05263650,CHOP,CHOP_MATURE_EPISODE_EDGE_REENTRY,C_SCALP,201,39,"{""age_min"":32,""geometry_id"":""C_SCALP"",""hour_window"":""NEW_YORK"",""reentry_atr"":0.0,""sweep_atr"":0.12,""wick_min"":0.4,""width_atr_max"":8.0,""width_atr_min"":2.0}"
29351,02ec59bdc2f095ab,CHOP,CHOP_MATURE_EPISODE_EDGE_REENTRY,C_EXTENDED,280,52,"{""age_min"":16,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON"",""reentry_atr"":0.03,""sweep_atr"":0.07,""wick_min"":0.4,""width_atr_max"":8.0,""width_atr_min"":2.0}"
29352,02f7b033a2d40e5e,CHOP,CHOP_MATURE_EPISODE_EDGE_REENTRY,C_SCALP,613,124,"{""age_min"":8,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON"",""reentry_atr"":0.03,""sweep_atr"":0.07,""wick_min"":0.1,""width_atr_max"":8.0,""width_atr_min"":1.0}"
29353,0305d42a7a8559c7,CHOP,CHOP_MATURE_EPISODE_EDGE_REENTRY,C_EXTENDED,1113,238,"{""age_min"":8,""geometry_id"":""C_EXTENDED"",""hour_window"":""ALL_LIQUID"",""reentry_atr"":0.0,""sweep_atr"":0.0,""wick_min"":0.4,""width_atr_max"":8.0,""width_atr_min"":2.0}"
29354,030cd4aeed88cac5,CHOP,CHOP_MATURE_EPISODE_EDGE_REENTRY,C_EXTENDED,458,92,"{""age_min"":8,""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""reentry_atr"":0.0,""sweep_atr"":0.03,""wick_min"":0.4,""width_atr_max"":6.0,""width_atr_min"":2.0}"
29355,030d88903c817611,CHOP,CHOP_MATURE_EPISODE_EDGE_REENTRY,C_EXTENDED,398,79,"{""age_min"":16,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON_NY"",""reentry_atr"":0.03,""sweep_atr"":0.0,""wick_min"":0.4,""width_atr_max"":6.0,""width_atr_min"":3.0}"
29356,031075accc83bac1,CHOP,CHOP_MATURE_EPISODE_EDGE_REENTRY,C_EXTENDED,498,103,"{""age_min"":8,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON_NY"",""reentry_atr"":0.03,""sweep_atr"":0.03,""wick_min"":0.1,""width_atr_max"":4.0,""width_atr_min"":1.0}"
29357,0311c125d5ef1712,CHOP,CHOP_MATURE_EPISODE_EDGE_REENTRY,C_EXTENDED,229,35,"{""age_min"":32,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON_NY"",""reentry_atr"":0.03,""sweep_atr"":0.12,""wick_min"":0.25,""width_atr_max"":6.0,""width_atr_min"":2.0}"
29358,031263f64334f98a,CHOP,CHOP_MATURE_EPISODE_EDGE_REENTRY,C_BALANCED,255,54,"{""age_min"":16,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""reentry_atr"":0.0,""sweep_atr"":0.03,""wick_min"":0.4,""width_atr_max"":6.0,""width_atr_min"":2.0}"
29359,031585d5fbe80fb7,CHOP,CHOP_MATURE_EPISODE_EDGE_REENTRY,C_BALANCED,147,26,"{""age_min"":64,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""reentry_atr"":0.0,""sweep_atr"":0.07,""wick_min"":0.4,""width_atr_max"":8.0,""width_atr_min"":1.0}"
29360,0319763895dfd71b,CHOP,CHOP_MATURE_EPISODE_EDGE_REENTRY,C_EXTENDED,292,44,"{""age_min"":32,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON_NY"",""reentry_atr"":0.07,""sweep_atr"":0.07,""wick_min"":0.1,""width_atr_max"":6.0,""width_atr_min"":3.0}"
29361,0320111870cbe1b4,CHOP,CHOP_MATURE_EPISODE_EDGE_REENTRY,C_BALANCED,780,150,"{""age_min"":8,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""reentry_atr"":0.03,""sweep_atr"":0.12,""wick_min"":0.1,""width_atr_max"":6.0,""width_atr_min"":2.0}"
29362,03222637eac8eaeb,CHOP,CHOP_MATURE_EPISODE_EDGE_REENTRY,C_EXTENDED,183,36,"{""age_min"":32,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON"",""reentry_atr"":0.0,""sweep_atr"":0.03,""wick_min"":0.4,""width_atr_max"":8.0,""width_atr_min"":1.0}"
29363,0326dd73b42f387c,CHOP,CHOP_MATURE_EPISODE_EDGE_REENTRY,C_EXTENDED,127,17,"{""age_min"":64,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON_NY"",""reentry_atr"":0.07,""sweep_atr"":0.0,""wick_min"":0.1,""width_atr_max"":6.0,""width_atr_min"":2.0}"
29364,0329be0dcadebc6b,CHOP,CHOP_MATURE_EPISODE_EDGE_REENTRY,C_EXTENDED,465,99,"{""age_min"":8,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON"",""reentry_atr"":0.03,""sweep_atr"":0.0,""wick_min"":0.4,""width_atr_max"":8.0,""width_atr_min"":1.0}"
29365,032bde9e667f9bec,CHOP,CHOP_MATURE_EPISODE_EDGE_REENTRY,C_BALANCED,276,60,"{""age_min"":8,""geometry_id"":""C_BALANCED"",""hour_window"":""ALL_LIQUID"",""reentry_atr"":0.07,""sweep_atr"":0.12,""wick_min"":0.4,""width_atr_max"":4.0,""width_atr_min"":2.0}"
29366,033e2a0b84e56206,CHOP,CHOP_MATURE_EPISODE_EDGE_REENTRY,C_SCALP,133,18,"{""age_min"":32,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON"",""reentry_atr"":0.0,""sweep_atr"":0.0,""wick_min"":0.25,""width_atr_max"":6.0,""width_atr_min"":2.0}"
29367,03450ccc64bbe492,CHOP,CHOP_MATURE_EPISODE_EDGE_REENTRY,C_EXTENDED,269,60,"{""age_min"":8,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON_NY"",""reentry_atr"":0.07,""sweep_atr"":0.07,""wick_min"":0.4,""width_atr_max"":4.0,""width_atr_min"":1.0}"
29368,0345d71ef1d195c4,CHOP,CHOP_MATURE_EPISODE_EDGE_REENTRY,C_EXTENDED,445,89,"{""age_min"":16,""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""reentry_atr"":0.0,""sweep_atr"":0.0,""wick_min"":0.1,""width_atr_max"":6.0,""width_atr_min"":2.0}"
29369,034bace4ec37db95,CHOP,CHOP_MATURE_EPISODE_EDGE_REENTRY,C_SCALP,120,21,"{""age_min"":64,""geometry_id"":""C_SCALP"",""hour_window"":""NEW_YORK"",""reentry_atr"":0.07,""sweep_atr"":0.07,""wick_min"":0.4,""width_atr_max"":8.0,""width_atr_min"":1.0}"
29370,034c85dcac724f3a,CHOP,CHOP_MATURE_EPISODE_EDGE_REENTRY,C_SCALP,176,23,"{""age_min"":16,""geometry_id"":""C_SCALP"",""hour_window"":""ALL_LIQUID"",""reentry_atr"":0.0,""sweep_atr"":0.03,""wick_min"":0.25,""width_atr_max"":4.0,""width_atr_min"":2.0}"
29371,035b3762899012dc,CHOP,CHOP_MATURE_EPISODE_EDGE_REENTRY,C_SCALP,884,186,"{""age_min"":16,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON_NY"",""reentry_atr"":0.03,""sweep_atr"":0.0,""wick_min"":0.25,""width_atr_max"":8.0,""width_atr_min"":1.0}"
29372,03648fe3d046f205,CHOP,CHOP_MATURE_EPISODE_EDGE_REENTRY,C_SCALP,214,34,"{""age_min"":64,""geometry_id"":""C_SCALP"",""hour_window"":""NEW_YORK"",""reentry_atr"":0.0,""sweep_atr"":0.0,""wick_min"":0.25,""width_atr_max"":8.0,""width_atr_min"":3.0}"
29373,036db38570f4d085,CHOP,CHOP_MATURE_EPISODE_EDGE_REENTRY,C_BALANCED,173,23,"{""age_min"":16,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""reentry_atr"":0.0,""sweep_atr"":0.0,""wick_min"":0.25,""width_atr_max"":4.0,""width_atr_min"":1.0}"
29374,0376cd739357a094,CHOP,CHOP_MATURE_EPISODE_EDGE_REENTRY,C_EXTENDED,390,88,"{""age_min"":8,""geometry_id"":""C_EXTENDED"",""hour_window"":""ALL_LIQUID"",""reentry_atr"":0.03,""sweep_atr"":0.03,""wick_min"":0.4,""width_atr_max"":4.0,""width_atr_min"":1.0}"
29375,037fb946f60fd130,CHOP,CHOP_MATURE_EPISODE_EDGE_REENTRY,C_BALANCED,630,138,"{""age_min"":16,""geometry_id"":""C_BALANCED"",""hour_window"":""ALL_LIQUID"",""reentry_atr"":0.0,""sweep_atr"":0.07,""wick_min"":0.4,""width_atr_max"":8.0,""width_atr_min"":3.0}"
29376,0380ff3ff8870fa6,CHOP,CHOP_MATURE_EPISODE_EDGE_REENTRY,C_EXTENDED,681,134,"{""age_min"":8,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON_NY"",""reentry_atr"":0.07,""sweep_atr"":0.12,""wick_min"":0.25,""width_atr_max"":6.0,""width_atr_min"":1.0}"
29377,038b78073c4e96e8,CHOP,CHOP_MATURE_EPISODE_EDGE_REENTRY,C_EXTENDED,1540,332,"{""age_min"":8,""geometry_id"":""C_EXTENDED"",""hour_window"":""ALL_LIQUID"",""reentry_atr"":0.0,""sweep_atr"":0.07,""wick_min"":0.1,""width_atr_max"":8.0,""width_atr_min"":1.0}"
29378,0390972c0218d1f8,CHOP,CHOP_MATURE_EPISODE_EDGE_REENTRY,C_BALANCED,345,73,"{""age_min"":16,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""reentry_atr"":0.07,""sweep_atr"":0.07,""wick_min"":0.1,""width_atr_max"":6.0,""width_atr_min"":2.0}"
29379,0397b299a2452bf8,CHOP,CHOP_MATURE_EPISODE_EDGE_REENTRY,C_EXTENDED,475,105,"{""age_min"":8,""geometry_id"":""C_EXTENDED"",""hour_window"":""ALL_LIQUID"",""reentry_atr"":0.07,""sweep_atr"":0.03,""wick_min"":0.25,""width_atr_max"":4.0,""width_atr_min"":2.0}"
29380,0397da9fa52d8afe,CHOP,CHOP_MATURE_EPISODE_EDGE_REENTRY,C_SCALP,413,84,"{""age_min"":8,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON"",""reentry_atr"":0.0,""sweep_atr"":0.07,""wick_min"":0.25,""width_atr_max"":6.0,""width_atr_min"":2.0}"
29381,03a2c6e447ee048d,CHOP,CHOP_MATURE_EPISODE_EDGE_REENTRY,C_BALANCED,232,43,"{""age_min"":32,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON"",""reentry_atr"":0.03,""sweep_atr"":0.03,""wick_min"":0.25,""width_atr_max"":8.0,""width_atr_min"":1.0}"
29382,03a5c76543da658d,CHOP,CHOP_MATURE_EPISODE_EDGE_REENTRY,C_BALANCED,105,15,"{""age_min"":64,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""reentry_atr"":0.0,""sweep_atr"":0.03,""wick_min"":0.25,""width_atr_max"":6.0,""width_atr_min"":3.0}"
29383,03b497028df8a052,CHOP,CHOP_MATURE_EPISODE_EDGE_REENTRY,C_BALANCED,1006,220,"{""age_min"":16,""geometry_id"":""C_BALANCED"",""hour_window"":""ALL_LIQUID"",""reentry_atr"":0.03,""sweep_atr"":0.0,""wick_min"":0.25,""width_atr_max"":8.0,""width_atr_min"":1.0}"
29384,03b66059f15069f0,CHOP,CHOP_MATURE_EPISODE_EDGE_REENTRY,C_SCALP,276,47,"{""age_min"":64,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON_NY"",""reentry_atr"":0.0,""sweep_atr"":0.03,""wick_min"":0.1,""width_atr_max"":8.0,""width_atr_min"":1.0}"
29385,03b8bff7eacb1675,CHOP,CHOP_MATURE_EPISODE_EDGE_REENTRY,C_SCALP,377,67,"{""age_min"":16,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON"",""reentry_atr"":0.07,""sweep_atr"":0.03,""wick_min"":0.25,""width_atr_max"":8.0,""width_atr_min"":1.0}"
29386,03bcbf962ba9f8f9,CHOP,CHOP_MATURE_EPISODE_EDGE_REENTRY,C_EXTENDED,394,56,"{""age_min"":32,""geometry_id"":""C_EXTENDED"",""hour_window"":""ALL_LIQUID"",""reentry_atr"":0.0,""sweep_atr"":0.0,""wick_min"":0.1,""width_atr_max"":6.0,""width_atr_min"":1.0}"
29387,03c6481953182581,CHOP,CHOP_MATURE_EPISODE_EDGE_REENTRY,C_BALANCED,1300,274,"{""age_min"":8,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""reentry_atr"":0.03,""sweep_atr"":0.0,""wick_min"":0.1,""width_atr_max"":8.0,""width_atr_min"":3.0}"
29388,03c968d173e80438,CHOP,CHOP_MATURE_EPISODE_EDGE_REENTRY,C_EXTENDED,477,94,"{""age_min"":16,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON_NY"",""reentry_atr"":0.03,""sweep_atr"":0.07,""wick_min"":0.25,""width_atr_max"":6.0,""width_atr_min"":3.0}"
29389,03cdbd65b4ae4c47,CHOP,CHOP_MATURE_EPISODE_EDGE_REENTRY,C_SCALP,234,42,"{""age_min"":8,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON"",""reentry_atr"":0.03,""sweep_atr"":0.07,""wick_min"":0.1,""width_atr_max"":4.0,""width_atr_min"":2.0}"
29390,03cebeaf36694d7f,CHOP,CHOP_MATURE_EPISODE_EDGE_REENTRY,C_BALANCED,630,127,"{""age_min"":8,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""reentry_atr"":0.07,""sweep_atr"":0.0,""wick_min"":0.4,""width_atr_max"":8.0,""width_atr_min"":1.0}"
29391,03d224abb0791aa1,CHOP,CHOP_MATURE_EPISODE_EDGE_REENTRY,C_BALANCED,236,52,"{""age_min"":16,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""reentry_atr"":0.03,""sweep_atr"":0.07,""wick_min"":0.4,""width_atr_max"":6.0,""width_atr_min"":2.0}"
29392,03d3d499f4ac45e3,CHOP,CHOP_MATURE_EPISODE_EDGE_REENTRY,C_EXTENDED,230,43,"{""age_min"":8,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON"",""reentry_atr"":0.0,""sweep_atr"":0.03,""wick_min"":0.25,""width_atr_max"":4.0,""width_atr_min"":2.0}"
29393,03dce63d2e8bb9ec,CHOP,CHOP_MATURE_EPISODE_EDGE_REENTRY,C_EXTENDED,377,82,"{""age_min"":16,""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""reentry_atr"":0.07,""sweep_atr"":0.03,""wick_min"":0.4,""width_atr_max"":8.0,""width_atr_min"":2.0}"
29394,03e3bbdebf2a602b,CHOP,CHOP_MATURE_EPISODE_EDGE_REENTRY,C_BALANCED,599,114,"{""age_min"":16,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""reentry_atr"":0.07,""sweep_atr"":0.03,""wick_min"":0.1,""width_atr_max"":6.0,""width_atr_min"":2.0}"
29395,03e6400185dc19c5,CHOP,CHOP_MATURE_EPISODE_EDGE_REENTRY,C_EXTENDED,255,54,"{""age_min"":16,""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""reentry_atr"":0.0,""sweep_atr"":0.03,""wick_min"":0.4,""width_atr_max"":6.0,""width_atr_min"":2.0}"
29396,03f8b8133572b166,CHOP,CHOP_MATURE_EPISODE_EDGE_REENTRY,C_BALANCED,224,39,"{""age_min"":64,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""reentry_atr"":0.03,""sweep_atr"":0.03,""wick_min"":0.25,""width_atr_max"":8.0,""width_atr_min"":2.0}"
29397,040a6878a9961501,CHOP,CHOP_MATURE_EPISODE_EDGE_REENTRY,C_SCALP,623,118,"{""age_min"":16,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON_NY"",""reentry_atr"":0.0,""sweep_atr"":0.03,""wick_min"":0.1,""width_atr_max"":6.0,""width_atr_min"":3.0}"
29398,04143f079f855a93,CHOP,CHOP_MATURE_EPISODE_EDGE_REENTRY,C_SCALP,1091,212,"{""age_min"":8,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON_NY"",""reentry_atr"":0.07,""sweep_atr"":0.0,""wick_min"":0.1,""width_atr_max"":6.0,""width_atr_min"":1.0}"
29399,041b448dd41b182d,CHOP,CHOP_MATURE_EPISODE_EDGE_REENTRY,C_EXTENDED,501,108,"{""age_min"":8,""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""reentry_atr"":0.03,""sweep_atr"":0.03,""wick_min"":0.4,""width_atr_max"":8.0,""width_atr_min"":3.0}"
29400,041cc4e4f90bd6f8,CHOP,CHOP_MATURE_EPISODE_EDGE_REENTRY,C_BALANCED,311,63,"{""age_min"":16,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""reentry_atr"":0.03,""sweep_atr"":0.12,""wick_min"":0.4,""width_atr_max"":6.0,""width_atr_min"":3.0}"
29401,041d9c020b23b069,CHOP,CHOP_MATURE_EPISODE_EDGE_REENTRY,C_BALANCED,299,53,"{""age_min"":16,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON"",""reentry_atr"":0.07,""sweep_atr"":0.12,""wick_min"":0.25,""width_atr_max"":8.0,""width_atr_min"":2.0}"
29402,04214128dadb6567,CHOP,CHOP_MATURE_EPISODE_EDGE_REENTRY,C_SCALP,1025,228,"{""age_min"":8,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON_NY"",""reentry_atr"":0.07,""sweep_atr"":0.07,""wick_min"":0.25,""width_atr_max"":8.0,""width_atr_min"":2.0}"
